Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2050 [YR2050]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liechtenstein,LIE,6.9468565474123,6.62970106075217,5.18913013792162,5.14347590687601,4.29887960450308,4.27065260910183,3.98353472314434,4.2322444121148,3.69217785748193,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lithuania,LTU,8.71319944248504,3.00325528870113,3.99294056141481,3.83069349076255,3.70349277563143,3.81078931877408,3.90484587887098,3.96690287770166,4.13700592851868,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low & middle income,LMY,2.11108092394175,2.01774644387877,3.30164555561309,3.3434344229554,3.33820105442483,3.282217921963,3.25813900178473,3.29429547879738,3.35567673750095,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low income,LIC,0.653292827136732,0.403116018871391,0.32457670463667,0.282440765500417,0.286487913047385,0.252792293284884,0.260545521514229,0.248158902037574,0.236733529626072,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lower middle income,LMC,1.0997889725532,1.10110029347724,1.53965992659883,1.54400271813079,1.60659119281643,1.60047537795189,1.61807192871098,1.66163479492099,1.73095549671914,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Luxembourg,LUX,29.6451486185675,19.6653678661471,20.1338742546323,18.6800647820966,17.3461629029388,16.0286795738794,15.2230015085548,15.0921628075447,15.3302080763221,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Madagascar,MDG,0.0767330879196513,0.104650237974641,0.122613505985083,0.127606243194243,0.12929263743712,0.136997154420552,0.129346514894733,0.136876419872876,0.128320761389143,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malawi,MWI,0.0765591021914086,0.0789326086841477,0.0727461205857881,0.0763923275081763,0.0675279550386598,0.0716618777621548,0.0790456263560902,0.0848887162692564,0.0865337262442186,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malaysia,MYS,3.11650296752758,5.24483393558025,6.99321172020727,7.45938356824238,7.75715861387129,7.68227904197967,7.45128215891124,7.16580846178811,7.6002204133699,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Maldives,MDV,0.716977581007264,1.64640868158456,2.86986665189776,2.71901287801498,3.12630741716435,2.96759387488624,3.68029778866679,3.66641283808557,3.70367497634302,..,..,..
